TIME,Tank Level,S1 Input PT,S1 Output PT,S1 Output Flow,L1-PT,L2-PT,L3-PT,L4-PT,S2 Receipt Flow,S2-PT,S2 Forward Flow,L5-PT,L6-PT,L7-PT,L8-PT,S3 Receipt Flow,S3-PT,Temperature,Class
2020/11/24 17:54:30,4.83,3.64,51.28,270.55,41.59,21.06,22.09,28.49,131.55,29.56,138.87,18.22,25.73,25.78,29.33,139.62,26.15,55.64,Z
2020/11/25 17:54:30,4.6,2.95,51.34,270.57,41.59,21.06,22.09,28.49,131.55,29.56,138.87,18.22,25.73,25.78,29.33,139.73,26.15,55.67,Z
2020/11/26 17:54:30,4.37,2.55,51.43,270.53,41.58,21.06,22.09,28.49,131.55,29.56,138.87,18.22,25.73,25.78,29.31,139.73,26.15,55.71,Z
2020/11/27 17:54:30,4.15,2.05,51.5,270.56,41.58,21.06,22.09,28.49,131.55,29.56,138.87,18.22,25.73,25.78,29.34,139.73,26.15,55.75,Z
2020/11/28 17:54:30,3.92,1.75,51.55,270.01,41.58,21.06,22.09,28.49,131.55,29.56,138.87,18.22,25.73,25.78,29.34,139.73,26.15,55.77,Z
2020/11/29 17:54:30,3.7,1.65,51.56,270.59,41.58,21.06,22.09,28.49,131.55,29.56,138.94,18.2,25.73,25.78,29.34,139.73,26.15,55.78,Z
2020/11/30 17:54:30,3.47,1.38,51.58,270.48,41.59,21.06,22.09,28.49,131.55,29.56,138.94,18.2,25.73,25.78,29.34,139.73,26.15,55.79,C
2020/12/1 17:54:30,3.9,1.58,51.58,270.48,41.58,21.06,22.09,28.49,131.55,29.56,138.94,18.2,25.73,25.78,29.34,139.6,26.15,55.79,C
2020/12/2 17:54:30,4,1.76,51.59,270.07,41.58,21.06,22.09,28.49,131.55,29.56,138.76,18.2,25.73,25.78,29.34,139.66,26.15,55.8,C
2020/12/3 17:54:30,4.32,1.88,51.62,270.04,41.63,21.02,22,28.43,131.38,29.5,138.76,18.15,25.64,25.72,29.28,139.5,26.09,55.81,C
2020/12/4 17:54:30,4.59,2.24,51.65,270.06,41.63,21.02,22,28.41,131.38,29.5,138.76,18.16,25.64,25.72,29.28,139.5,26.09,55.83,C
2020/12/5 17:54:30,4.85,2.27,51.74,270.06,41.63,21.02,22,28.42,131.38,29.5,138.76,18.16,25.64,25.72,29.28,139.5,26.09,55.87,C
2020/12/6 17:54:30,5.12,2.31,51.82,270.55,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,55.91,C
2020/12/7 17:54:30,5.38,2.52,51.9,259.87,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,55.95,C
2020/12/8 17:54:30,5.65,3.01,51.92,253.92,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,55.96,C
2020/12/9 17:54:30,5.91,3.2,52,229.96,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,56,C
2020/12/10 17:54:30,6.18,3.85,52.07,210.21,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,56.03,C
2020/12/11 17:54:30,6.44,4.17,52.09,202.5,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,56.05,C
2020/12/12 17:54:30,6.71,4.45,54.45,179.47,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,57.23,C
2020/12/13 17:54:30,7.5,5.06,56.8,175.89,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,58.4,C
2020/12/14 17:54:30,7.5,5,57.02,169.9,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,58.51,Z
2020/12/15 17:54:30,7.5,5,61.41,189.18,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,60.7,Z
2020/12/16 17:54:30,7.5,5,58.15,200.76,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,59.08,Z
2020/12/17 17:54:30,7.5,5,57.31,209.82,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,58.65,Z
2020/12/18 17:54:30,7.5,5,54.2,249.96,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,57.1,Z
2020/12/19 17:54:30,7.5,5,51.16,270.71,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,55.58,Z
2020/12/20 17:54:30,7.75,4.5,48,270,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.33,24.09,24.47,28.29,130.33,25.35,54,Z
2020/12/21 17:54:30,7.75,4.5,48,270,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.33,24.09,24.47,28.29,130.33,25.35,54,Z
2020/12/22 17:54:30,7.75,4.5,48,270,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.33,24.09,24.47,28.29,130.33,25.35,54,Z
2020/12/23 17:54:30,7.75,4.5,48,270,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.33,24.09,24.47,28.29,130.33,25.35,54,Z
2020/12/24 17:54:30,7.75,4.5,44.87,259.31,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.33,24.09,24.47,28.29,130.33,25.35,52.44,Z
2020/12/25 17:54:30,7.75,4.5,43.19,246.46,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.33,24.09,24.47,28.28,130.33,25.35,51.59,Z
2020/12/26 17:54:30,7.745,4.51,40.65,245.58,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.33,24.09,24.47,28.28,130.33,25.35,50.32,I
2020/12/27 17:54:30,7.755,4.49,34.74,243.42,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.33,24.09,24.47,28.29,130.33,25.35,47.37,I
2020/12/28 17:54:30,7.755,4.49,34.5,233.83,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.33,24.09,24.47,28.29,130.33,25.37,47.25,I
2020/12/29 17:54:30,7.745,4.51,30.68,228.26,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.33,24.09,24.47,28.3,130.33,25.37,45.34,I
2020/12/30 17:54:30,7.75,4.5,26.7,230.67,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.33,24.09,24.47,28.3,130.33,25.37,43.35,I
2020/12/31 17:54:30,7.75,4.5,20.87,232.15,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.35,24.09,24.47,28.29,130.33,25.37,40.44,I
2021/1/1 17:54:30,7.745,4.51,28.61,234.65,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.35,24.09,24.47,28.3,130.33,25.37,44.3,I
2021/1/2 17:54:30,7.755,4.49,35.21,238.4,38.51,18.02,19.75,26.39,140.54,27.46,130.18,16.35,24.09,24.47,28.3,130.33,25.37,47.61,I
2021/1/3 17:54:30,7.755,4.49,37.91,247.79,38.51,18.02,19.75,26.39,140.54,27.46,130.18,16.35,24.09,24.47,28.29,130.33,25.37,48.95,I
2021/1/4 17:54:30,7.75,4.5,40.28,248.29,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,50.14,I
2021/1/5 17:54:30,7.75,4.5,46.64,270,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,53.32,Z
2021/1/6 17:54:30,7.75,4.5,45,270,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,52.5,Z
2021/1/7 17:54:30,7.75,4.5,45,270,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,52.5,Z
2021/1/8 17:54:30,7.75,4.5,45,270,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,52.5,Z
2021/1/9 17:54:30,7.75,4.5,45,270,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,52.5,Z
2021/1/10 17:54:30,7.75,4.5,45,270,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,52.5,Z
2021/1/11 17:54:30,7.75,4.5,45,270,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,52.5,Z
2021/1/12 17:54:30,7.75,4.5,45,270,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,52.5,Z
2021/1/13 17:54:30,7.75,4.5,45,270,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,52.5,Z
2021/1/14 17:54:30,7.75,4.5,45,270,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,52.5,Z
2021/1/15 17:54:30,7.75,4.5,45,270,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,52.5,Z
2021/1/16 17:54:30,7.5,5,51.08,270.32,41.63,21.03,22.02,28.42,131.39,29.5,138.68,18.15,25.65,25.73,29.28,139.4,26.09,55.54,Z
2021/1/17 17:54:30,7.5,5,51.08,270.32,41.63,21.03,22.02,28.42,131.39,29.5,138.68,18.15,25.65,25.73,29.29,139.54,26.09,55.54,Z
2021/1/18 17:54:30,7.5,5,51.08,270.38,41.63,21.03,22.02,28.42,131.39,29.5,138.68,18.15,25.65,25.73,29.28,139.54,26.09,55.54,Z
2021/1/19 17:54:30,7.5,5,51.08,270.55,41.63,21.03,22.02,28.42,131.39,29.5,138.68,18.15,25.65,25.73,29.28,139.54,26.09,55.54,Z
2021/1/20 17:54:30,7.5,5,51.08,270.56,41.63,21.03,22.02,28.42,131.39,29.5,138.68,18.15,25.65,25.73,29.28,139.54,26.09,55.54,Z
2021/1/21 17:54:30,7.5,5,51.08,270.56,41.63,21.03,22.02,28.42,131.39,29.5,138.68,18.16,25.65,25.73,29.28,139.54,26.09,55.54,Z
2021/1/22 17:54:30,7.5,5,51.1,270.63,41.63,21.03,22.02,28.42,131.39,29.5,138.68,18.16,25.65,25.73,29.28,139.54,26.09,55.55,Z
2021/1/23 17:54:30,7.57,5,55.06,300,41.63,21.03,22.02,28.42,131.39,29.5,138.68,18.16,25.65,25.73,29.28,139.54,26.09,57.53,A
2021/1/24 17:54:30,7.66,5,62.85,367,41.63,21.03,22.02,28.42,131.39,29.5,138.68,18.16,25.65,25.73,29.28,139.54,26.09,61.43,A
2021/1/25 17:54:30,7.73,5,76.08,376,41.63,21.03,22.02,28.42,131.39,29.5,138.68,18.16,25.65,25.73,29.28,139.54,26.09,68.04,A
2021/1/26 17:54:30,7.82,5,82.06,424.185,41.63,21.03,22.02,28.42,131.39,29.5,138.68,18.16,25.65,25.73,29.28,139.42,26.09,71.03,A
2021/1/27 17:54:30,7.82,5,92.99,462.496,41.63,21.03,22.02,28.42,131.39,29.5,138.68,18.16,25.65,25.75,29.28,139.42,26.09,76.5,A
2021/1/28 17:54:30,7.76,5,91.63,369,41.63,21.03,22.02,28.42,131.39,29.5,138.84,18.16,25.65,25.75,29.28,139.56,26.09,75.81,A
2021/1/29 17:54:30,7.69,5,76.1,275.504,41.63,21.03,22.02,28.42,131.39,29.5,138.84,18.16,25.65,25.75,29.27,139.56,26.09,68.05,A
2021/1/30 17:54:30,7.63,5,75.51,268,41.63,21.03,22.02,28.42,131.39,29.5,138.84,18.16,25.65,25.75,29.27,139.56,26.09,67.75,A
2021/1/31 17:54:30,7.56,5,75.47,288.512,41.63,21.03,22.02,28.42,131.39,29.5,138.84,18.16,25.65,25.75,29.28,139.56,26.09,67.74,A
2021/2/1 17:54:30,7.505,4.99,51.1,270.29,41.63,21.03,22.02,28.44,131.39,29.5,138.84,18.16,25.65,25.75,29.28,139.56,26.09,55.55,Z
2021/2/2 17:54:30,7.505,4.99,51.1,270.39,41.63,21.03,22.02,28.44,131.39,29.5,138.84,18.16,25.65,25.75,29.28,139.56,26.09,55.55,Z
2021/2/3 17:54:30,7.5,5,51.08,269.91,41.63,21.03,22.02,28.44,131.39,29.5,138.84,18.16,25.65,25.75,29.29,139.56,26.09,55.54,Z
2021/2/4 17:54:30,7.5,5,51.08,270.44,41.63,21.03,22.02,28.42,131.39,29.5,138.84,18.16,25.65,25.75,29.29,139.56,26.09,55.54,Z
2021/2/5 17:54:30,7.5,5,51.08,270.44,41.63,21.03,22.02,28.42,131.39,29.5,138.84,18.16,25.65,25.75,29.29,139.44,26.09,55.54,Z
2021/2/6 17:54:30,7.5,5,51.08,270.01,41.63,21.03,22.02,28.44,131.39,29.5,138.84,18.16,25.65,25.75,29.28,139.55,26.09,55.54,Z
2021/2/7 17:54:30,7.5,5,51.08,270.65,41.63,21.03,22.02,28.44,131.39,29.5,138.84,18.16,25.65,25.75,29.28,139.55,26.09,55.54,Z
2021/2/8 17:54:30,6,5.01,51.05,270.62,41.58,21.06,22.09,28.49,131.56,29.56,138.83,18.22,25.73,25.78,29.33,139.72,26.14,55.525,Z
2021/2/9 17:54:30,5.5,4.74,51.13,270.62,41.58,21.06,22.09,28.49,131.55,29.56,138.87,18.22,25.73,25.78,29.33,139.68,26.15,55.57,Z
2021/2/10 17:54:30,5.28,4.32,51.21,270.6,41.58,21.06,22.09,28.49,131.55,29.56,138.87,18.22,25.73,25.78,29.33,139.62,26.15,55.6,Z
2021/2/11 17:54:30,5.05,3.73,51.28,270.55,41.58,21.06,22.09,28.49,131.55,29.56,138.87,18.22,25.73,25.78,29.33,139.62,26.15,55.64,Z
2021/2/12 17:54:30,4.83,3.43,51.29,270.55,41.59,21.06,22.09,28.49,131.55,29.56,138.87,18.22,25.73,25.78,29.33,139.62,26.15,55.65,Z
2021/2/13 17:54:30,4.6,2.74,51.37,270.57,41.59,21.06,22.09,28.49,131.55,29.56,138.87,18.22,25.73,25.78,29.33,139.73,26.15,55.69,Z
2021/2/14 17:54:30,4.37,2.61,51.4,270.53,41.58,21.06,22.09,28.49,131.55,29.56,138.87,18.22,25.73,25.78,29.31,139.73,26.15,55.7,Z
2021/2/15 17:54:30,4.15,2.56,51.46,270.56,41.58,21.06,22.09,28.49,131.55,29.56,138.87,18.22,25.73,25.78,29.34,139.73,26.15,55.73,Z
2021/2/16 17:54:30,3.92,2.34,51.51,270.01,41.58,21.06,22.09,28.49,131.55,29.56,138.87,18.22,25.73,25.78,29.34,139.73,26.15,55.75,Z
2021/2/17 17:54:30,3.7,1.78,51.53,270.59,41.58,21.06,22.09,28.49,131.55,29.56,138.94,18.2,25.73,25.78,29.34,139.73,26.15,55.76,Z
2021/2/18 17:54:30,3.47,1.5,51.53,270.48,41.59,21.06,22.09,28.49,131.55,29.56,138.94,18.2,25.73,25.78,29.34,139.73,26.15,55.76,C
2021/2/19 17:54:30,3.9,1.7,51.63,270.48,41.58,21.06,22.09,28.49,131.55,29.56,138.94,18.2,25.73,25.78,29.34,139.6,26.15,55.81,C
2021/2/20 17:54:30,4,2.31,51.68,270.07,41.58,21.06,22.09,28.49,131.55,29.56,138.76,18.2,25.73,25.78,29.34,139.66,26.15,55.84,C
2021/2/21 17:54:30,4.32,2.35,51.7,270.04,41.63,21.02,22,28.43,131.38,29.5,138.76,18.15,25.64,25.72,29.28,139.5,26.09,55.85,C
2021/2/22 17:54:30,4.59,2.46,51.79,270.06,41.63,21.02,22,28.41,131.38,29.5,138.76,18.16,25.64,25.72,29.28,139.5,26.09,55.89,C
2021/2/23 17:54:30,4.85,3.1,51.85,270.06,41.63,21.02,22,28.42,131.38,29.5,138.76,18.16,25.64,25.72,29.28,139.5,26.09,55.93,C
2021/2/24 17:54:30,5.12,3.31,51.86,270.55,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,55.93,C
2021/2/25 17:54:30,5.38,3.85,51.94,259.87,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,55.97,C
2021/2/26 17:54:30,5.65,4.02,51.94,253.92,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,55.97,C
2021/2/27 17:54:30,5.91,4.17,52.01,229.96,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,56,C
2021/2/28 17:54:30,6.18,4.23,52.1,210.21,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,56.05,C
2021/3/1 17:54:30,6.44,4.9,52.19,202.5,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,56.09,C
2021/3/2 17:54:30,6.71,5.22,56.73,179.47,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,58.36,C
2021/3/3 17:54:30,7.5,5.54,57.78,175.89,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,58.89,C
2021/3/4 17:54:30,7.5,5,60.52,169.9,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,60.26,Z
2021/3/5 17:54:30,7.5,5,62.66,189.18,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,61.33,Z
2021/3/6 17:54:30,7.5,5,60.55,200.76,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,60.27,Z
2021/3/7 17:54:30,7.5,5,59.08,209.82,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,59.54,Z
2021/3/8 17:54:30,7.5,5,56.84,249.96,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,58.42,Z
2021/3/9 17:54:30,7.5,5,51.98,270.71,41.63,21.02,22,28.42,131.38,29.5,138.63,18.15,25.64,25.72,29.28,139.5,26.09,55.99,Z
2021/3/10 17:54:30,7.75,4.5,48,270,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.33,24.09,24.47,28.29,130.33,25.35,54,Z
2021/3/11 17:54:30,7.75,4.5,48,270,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.33,24.09,24.47,28.29,130.33,25.35,54,Z
2021/3/12 17:54:30,7.75,4.5,48,270,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.33,24.09,24.47,28.29,130.33,25.35,54,Z
2021/3/13 17:54:30,7.75,4.5,48,270,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.33,24.09,24.47,28.29,130.33,25.35,54,Z
2021/3/14 17:54:30,7.75,4.5,47.24,263.59,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.33,24.09,24.47,28.29,130.33,25.35,53.62,Z
2021/3/15 17:54:30,7.75,4.5,39.67,253.07,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.33,24.09,24.47,28.28,130.33,25.35,49.84,Z
2021/3/16 17:54:30,7.745,4.51,39.14,242.37,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.33,24.09,24.47,28.28,130.33,25.35,49.57,I
2021/3/17 17:54:30,7.755,4.49,34.67,229.23,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.33,24.09,24.47,28.29,130.33,25.35,47.33,I
2021/3/18 17:54:30,7.755,4.49,30.17,228.54,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.33,24.09,24.47,28.29,130.33,25.37,45.09,I
2021/3/19 17:54:30,7.745,4.51,27.52,215.96,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.33,24.09,24.47,28.3,130.33,25.37,43.76,I
2021/3/20 17:54:30,7.75,4.5,24.13,222.01,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.33,24.09,24.47,28.3,130.33,25.37,42.07,I
2021/3/21 17:54:30,7.75,4.5,16.55,236.15,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.35,24.09,24.47,28.29,130.33,25.37,38.27,I
2021/3/22 17:54:30,7.745,4.51,20.39,240.45,38.51,18.02,19.75,26.39,140.41,27.46,130.18,16.35,24.09,24.47,28.3,130.33,25.37,40.19,I
2021/3/23 17:54:30,7.755,4.49,24.23,253.01,38.51,18.02,19.75,26.39,140.54,27.46,130.18,16.35,24.09,24.47,28.3,130.33,25.37,42.12,I
2021/3/24 17:54:30,7.755,4.49,24.45,267,38.51,18.02,19.75,26.39,140.54,27.46,130.18,16.35,24.09,24.47,28.29,130.33,25.37,42.22,I
2021/3/25 17:54:30,7.75,4.5,26.72,278.17,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,43.36,I
2021/3/26 17:54:30,7.75,4.5,31.23,270,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,45.61,Z
2021/3/27 17:54:30,7.75,4.5,45,270,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,52.5,Z
2021/3/28 17:54:30,7.75,4.5,45,270,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,52.5,Z
2021/3/29 17:54:30,7.75,4.5,45,270,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,52.5,Z
2021/3/30 17:54:30,7.75,4.5,45,270,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,52.5,Z
2021/3/31 17:54:30,7.75,4.5,45,270,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,52.5,Z
2021/4/1 17:54:30,7.75,4.5,45,270,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,52.5,Z
2021/4/2 17:54:30,7.75,4.5,45,270,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,52.5,Z
2021/4/3 17:54:30,7.75,4.5,45,270,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,52.5,Z
2021/4/4 17:54:30,7.75,4.5,45,270,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,52.5,Z
2021/4/5 17:54:30,7.75,4.5,45,270,38.51,18.02,19.75,26.4,140.46,27.46,129.85,16.37,24.13,24.51,28.33,130.5,25.39,52.5,Z
2021/4/6 17:54:30,7.5,5,51.08,270.32,41.63,21.03,22.02,28.42,131.39,29.5,138.68,18.15,25.65,25.73,29.28,139.4,26.09,55.54,Z
2021/4/7 17:54:30,7.5,5,51.08,270.32,41.63,21.03,22.02,28.42,131.39,29.5,138.68,18.15,25.65,25.73,29.29,139.54,26.09,55.54,Z
2021/4/8 17:54:30,7.5,5,51.08,270.38,41.63,21.03,22.02,28.42,131.39,29.5,138.68,18.15,25.65,25.73,29.28,139.54,26.09,55.54,Z
2021/4/9 17:54:30,7.5,5,51.08,270.55,41.63,21.03,22.02,28.42,131.39,29.5,138.68,18.15,25.65,25.73,29.28,139.54,26.09,55.54,Z
2021/4/10 17:54:30,7.5,5,51.08,270.56,41.63,21.03,22.02,28.42,131.39,29.5,138.68,18.15,25.65,25.73,29.28,139.54,26.09,55.54,Z
2021/4/11 17:54:30,7.5,5,51.08,270.56,41.63,21.03,22.02,28.42,131.39,29.5,138.68,18.16,25.65,25.73,29.28,139.54,26.09,55.54,Z
2021/4/12 17:54:30,7.5,5,51.1,270.63,41.63,21.03,22.02,28.42,131.39,29.5,138.68,18.16,25.65,25.73,29.28,139.54,26.09,55.55,Z
2021/4/13 17:54:30,7.52,5,70.19,300,41.63,21.03,22.02,28.42,131.39,29.5,138.68,18.16,25.65,25.73,29.28,139.54,26.09,65.09,A
2021/4/14 17:54:30,7.57,5,90.15,367,41.63,21.03,22.02,28.42,131.39,29.5,138.68,18.16,25.65,25.73,29.28,139.54,26.09,75.08,A
2021/4/15 17:54:30,7.6,5,91.98,376,41.63,21.03,22.02,28.42,131.39,29.5,138.68,18.16,25.65,25.73,29.28,139.54,26.09,75.99,A
2021/4/16 17:54:30,7.62,5,93.63,424.185,41.63,21.03,22.02,28.42,131.39,29.5,138.68,18.16,25.65,25.73,29.28,139.42,26.09,76.81,A
2021/4/17 17:54:30,7.64,5,108.43,462.496,41.63,21.03,22.02,28.42,131.39,29.5,138.68,18.16,25.65,25.75,29.28,139.42,26.09,84.21,A
2021/4/18 17:54:30,7.57,5,106.29,369,41.63,21.03,22.02,28.42,131.39,29.5,138.84,18.16,25.65,25.75,29.28,139.56,26.09,83.14,A
2021/4/19 17:54:30,7.49,5,89.8,275.504,41.63,21.03,22.02,28.42,131.39,29.5,138.84,18.16,25.65,25.75,29.27,139.56,26.09,74.9,A
2021/4/20 17:54:30,7.48,5,78.32,268,41.63,21.03,22.02,28.42,131.39,29.5,138.84,18.16,25.65,25.75,29.27,139.56,26.09,69.16,A
2021/4/21 17:54:30,7.39,5,66.93,288.512,41.63,21.03,22.02,28.42,131.39,29.5,138.84,18.16,25.65,25.75,29.28,139.56,26.09,63.47,A
2021/4/22 17:54:30,7.505,4.99,51.1,270.29,41.63,21.03,22.02,28.44,131.39,29.5,138.84,18.16,25.65,25.75,29.28,139.56,26.09,55.55,Z
2021/4/23 17:54:30,7.505,4.99,51.1,270.39,41.63,21.03,22.02,28.44,131.39,29.5,138.84,18.16,25.65,25.75,29.28,139.56,26.09,55.55,Z
2021/4/24 17:54:30,7.5,5,51.08,269.91,41.63,21.03,22.02,28.44,131.39,29.5,138.84,18.16,25.65,25.75,29.29,139.56,26.09,55.54,Z
2021/4/25 17:54:30,7.5,5,51.08,270.44,41.63,21.03,22.02,28.42,131.39,29.5,138.84,18.16,25.65,25.75,29.29,139.56,26.09,55.54,Z
2021/4/26 17:54:30,7.5,5,51.08,270.44,41.63,21.03,22.02,28.42,131.39,29.5,138.84,18.16,25.65,25.75,29.29,139.44,26.09,55.54,Z
2021/4/27 17:54:30,7.5,5,51.08,270.01,41.63,21.03,22.02,28.44,131.39,29.5,138.84,18.16,25.65,25.75,29.28,139.55,26.09,55.54,Z
2021/4/28 17:54:30,7.5,5,51.08,270.65,41.63,21.03,22.02,28.44,131.39,29.5,138.84,18.16,25.65,25.75,29.28,139.55,26.09,55.54,Z
2021/4/29 17:54:30,6,5.01,51.05,270.62,41.58,21.06,22.09,28.49,131.56,29.56,138.83,18.22,25.73,25.78,29.33,139.72,26.14,55.525,Z
2021/4/30 17:54:30,5.5,4.44,51.06,270.62,41.58,21.06,22.09,28.49,131.55,29.56,138.87,18.22,25.73,25.78,29.33,139.68,26.15,55.53,Z
2021/5/1 17:54:30,5.28,4.06,51.13,270.6,41.58,21.06,22.09,28.49,131.55,29.56,138.87,18.22,25.73,25.78,29.33,139.62,26.15,55.57,Z
2021/5/2 17:54:30,5.05,3.89,51.15,270.55,41.58,21.06,22.09,28.49,131.55,29.56,138.87,18.22,25.73,25.78,29.33,139.62,26.15,55.58,Z
2021/5/3 17:54:30,4.83,3.58,51.2,270.55,41.59,21.06,22.09,28.49,131.55,29.56,138.87,18.22,25.73,25.78,29.33,139.62,26.15,55.6,Z
2021/5/4 17:54:30,4.6,3.49,51.22,270.57,41.59,21.06,22.09,28.49,131.55,29.56,138.87,18.22,25.73,25.78,29.33,139.73,26.15,55.61,Z
